Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/12/2024 06:10,TOTAL EAST,23314,4191.26,7550,-9999
07/12/2024 06:10,UPNY CONED,23315,3832.59,6365,-9999
07/12/2024 06:10,WEST CENTRAL,23312,295.86,9999,-9999
07/12/2024 06:15,CENTRAL EAST - VC,23330,2068.9,2860,-9999
07/12/2024 06:15,DYSINGER EAST,23326,807.38,3200,-9999
07/12/2024 06:15,MOSES SOUTH,23319,731.85,3000,-1600
07/12/2024 06:15,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:15,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:15,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:15,SCH - NE - NY,23318,-906.48,1400,-1600
07/12/2024 06:15,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:15,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:15,SCH - OH - NY,23317,1399.95,2000,-1600
07/12/2024 06:15,SCH - PJ - NY,23316,1424.13,2000,-1000
07/12/2024 06:15,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:15,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:15,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:15,SPR/DUN-SOUTH,23320,2410.6,4350,-9999
07/12/2024 06:15,TOTAL EAST,23314,4225.95,7550,-9999
07/12/2024 06:15,UPNY CONED,23315,3909.33,6365,-9999
07/12/2024 06:15,WEST CENTRAL,23312,313.62,9999,-9999
07/12/2024 06:20,CENTRAL EAST - VC,23330,2095.16,2860,-9999
07/12/2024 06:20,DYSINGER EAST,23326,876.96,3200,-9999
07/12/2024 06:20,MOSES SOUTH,23319,748.02,3000,-1600
07/12/2024 06:20,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:20,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:20,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:20,SCH - NE - NY,23318,-927.56,1400,-1600
07/12/2024 06:20,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:20,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:20,SCH - OH - NY,23317,1399.98,2000,-1600
07/12/2024 06:20,SCH - PJ - NY,23316,1483.27,2000,-1000
07/12/2024 06:20,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:20,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:20,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:20,SPR/DUN-SOUTH,23320,2419.29,4350,-9999
07/12/2024 06:20,TOTAL EAST,23314,4259.01,7550,-9999
07/12/2024 06:20,UPNY CONED,23315,3944.27,6365,-9999
07/12/2024 06:20,WEST CENTRAL,23312,380.32,9999,-9999
07/12/2024 06:25,CENTRAL EAST - VC,23330,2108.29,2860,-9999
07/12/2024 06:25,DYSINGER EAST,23326,958.83,3200,-9999
07/12/2024 06:25,MOSES SOUTH,23319,768.08,3000,-1600
07/12/2024 06:25,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:25,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:25,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:25,SCH - NE - NY,23318,-927.54,1400,-1600
07/12/2024 06:25,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:25,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:25,SCH - OH - NY,23317,1400,2000,-1600
07/12/2024 06:25,SCH - PJ - NY,23316,1482.54,2000,-1000
07/12/2024 06:25,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:25,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:25,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:25,SPR/DUN-SOUTH,23320,2368.81,4350,-9999
07/12/2024 06:25,TOTAL EAST,23314,4239.33,7550,-9999
07/12/2024 06:25,UPNY CONED,23315,3911.54,6365,-9999
07/12/2024 06:25,WEST CENTRAL,23312,454.83,9999,-9999
07/12/2024 06:30,CENTRAL EAST - VC,23330,2079.1,2860,-9999
07/12/2024 06:30,DYSINGER EAST,23326,876.35,3200,-9999
07/12/2024 06:30,MOSES SOUTH,23319,752.77,3000,-1600
07/12/2024 06:30,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:30,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:30,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:30,SCH - NE - NY,23318,-892.52,1400,-1600
07/12/2024 06:30,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:30,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:30,SCH - OH - NY,23317,1399.99,2000,-1600
07/12/2024 06:30,SCH - PJ - NY,23316,1484.29,2000,-1000
07/12/2024 06:30,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:30,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:30,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:30,SPR/DUN-SOUTH,23320,2358.58,4350,-9999
07/12/2024 06:30,TOTAL EAST,23314,4241.63,7550,-9999
07/12/2024 06:30,UPNY CONED,23315,3932.03,6365,-9999
07/12/2024 06:30,WEST CENTRAL,23312,371.6,9999,-9999
07/12/2024 06:35,CENTRAL EAST - VC,23330,2017.41,2860,-9999
07/12/2024 06:35,DYSINGER EAST,23326,849.6,3200,-9999
07/12/2024 06:35,MOSES SOUTH,23319,746.11,3000,-1600
07/12/2024 06:35,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:35,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:35,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:35,SCH - NE - NY,23318,-857.45,1400,-1600
07/12/2024 06:35,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:35,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:35,SCH - OH - NY,23317,1399.97,2000,-1600
07/12/2024 06:35,SCH - PJ - NY,23316,1480.11,2000,-1000
07/12/2024 06:35,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:35,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:35,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:35,SPR/DUN-SOUTH,23320,2314.19,4350,-9999
07/12/2024 06:35,TOTAL EAST,23314,4221.13,7550,-9999
07/12/2024 06:35,UPNY CONED,23315,3912.94,6365,-9999
07/12/2024 06:35,WEST CENTRAL,23312,342.11,9999,-9999
07/12/2024 06:40,CENTRAL EAST - VC,23330,1988.95,2860,-9999
07/12/2024 06:40,DYSINGER EAST,23326,824.68,3200,-9999
07/12/2024 06:40,MOSES SOUTH,23319,720.57,3000,-1600
07/12/2024 06:40,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:40,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:40,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:40,SCH - NE - NY,23318,-857.45,1400,-1600
07/12/2024 06:40,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:40,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:40,SCH - OH - NY,23317,1399.95,2000,-1600
07/12/2024 06:40,SCH - PJ - NY,23316,1482.56,2000,-1000
07/12/2024 06:40,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:40,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:40,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:40,SPR/DUN-SOUTH,23320,2323.33,4350,-9999
07/12/2024 06:40,TOTAL EAST,23314,4215.72,7550,-9999
07/12/2024 06:40,UPNY CONED,23315,3904.78,6365,-9999
07/12/2024 06:40,WEST CENTRAL,23312,315.56,9999,-9999
07/12/2024 06:45,CENTRAL EAST - VC,23330,2002.51,2860,-9999
07/12/2024 06:45,DYSINGER EAST,23326,866.46,3200,-9999
07/12/2024 06:45,MOSES SOUTH,23319,716.16,3000,-1600
07/12/2024 06:45,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:45,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:45,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:45,SCH - NE - NY,23318,-1001.59,1400,-1600
07/12/2024 06:45,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:45,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:45,SCH - OH - NY,23317,1399.97,2000,-1600
07/12/2024 06:45,SCH - PJ - NY,23316,1484.34,2000,-1000
07/12/2024 06:45,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:45,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:45,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:45,SPR/DUN-SOUTH,23320,2184.11,4350,-9999
07/12/2024 06:45,TOTAL EAST,23314,4187.97,7550,-9999
07/12/2024 06:45,UPNY CONED,23315,3722.92,6365,-9999
07/12/2024 06:45,WEST CENTRAL,23312,354.82,9999,-9999
07/12/2024 06:50,CENTRAL EAST - VC,23330,2004,2895,-9999
07/12/2024 06:50,DYSINGER EAST,23326,888.74,3200,-9999
07/12/2024 06:50,MOSES SOUTH,23319,699.48,3000,-1600
07/12/2024 06:50,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:50,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:50,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:50,SCH - NE - NY,23318,-1146.82,1400,-1600
07/12/2024 06:50,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:50,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:50,SCH - OH - NY,23317,1399.97,2000,-1600
07/12/2024 06:50,SCH - PJ - NY,23316,1484.26,2000,-1000
07/12/2024 06:50,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:50,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:50,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:50,SPR/DUN-SOUTH,23320,2153.26,4350,-9999
07/12/2024 06:50,TOTAL EAST,23314,4199.39,7550,-9999
07/12/2024 06:50,UPNY CONED,23315,3623.02,6365,-9999
07/12/2024 06:50,WEST CENTRAL,23312,371.79,9999,-9999
07/12/2024 06:55,CENTRAL EAST - VC,23330,2039.26,2895,-9999
07/12/2024 06:55,DYSINGER EAST,23326,894.93,3200,-9999
07/12/2024 06:55,MOSES SOUTH,23319,698.15,3000,-1600
07/12/2024 06:55,SCH - HQ - NY,23324,299,950,-750
07/12/2024 06:55,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 06:55,SCH - HQ_IMPORT_EXPORT,325376,299,1310,-9999
07/12/2024 06:55,SCH - NE - NY,23318,-1146.88,1400,-1600
07/12/2024 06:55,SCH - NPX_1385,325277,51,200,-200
07/12/2024 06:55,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 06:55,SCH - OH - NY,23317,1399.96,2000,-1600
07/12/2024 06:55,SCH - PJ - NY,23316,1480.67,2000,-1000
07/12/2024 06:55,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 06:55,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 06:55,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 06:55,SPR/DUN-SOUTH,23320,2243.85,4350,-9999
07/12/2024 06:55,TOTAL EAST,23314,4263.4,7550,-9999
07/12/2024 06:55,UPNY CONED,23315,3695.64,6365,-9999
07/12/2024 06:55,WEST CENTRAL,23312,378.93,9999,-9999
07/12/2024 07:00,CENTRAL EAST - VC,23330,2115.19,2895,-9999
07/12/2024 07:00,DYSINGER EAST,23326,1117.38,3200,-9999
07/12/2024 07:00,MOSES SOUTH,23319,685.82,3000,-1600
07/12/2024 07:00,SCH - HQ - NY,23324,296,950,-750
07/12/2024 07:00,SCH - HQ_CEDARS,325274,182,190,0
07/12/2024 07:00,SCH - HQ_IMPORT_EXPORT,325376,296,1310,-9999
07/12/2024 07:00,SCH - NE - NY,23318,-1227.85,1400,-1600
07/12/2024 07:00,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:00,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:00,SCH - OH - NY,23317,1380.01,2000,-1600
07/12/2024 07:00,SCH - PJ - NY,23316,1578.33,2000,-1000
07/12/2024 07:00,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:00,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:00,SPR/DUN-SOUTH,23320,2446.66,4350,-9999
07/12/2024 07:00,TOTAL EAST,23314,4412.11,7550,-9999
07/12/2024 07:00,UPNY CONED,23315,3994.94,6365,-9999
07/12/2024 07:00,WEST CENTRAL,23312,592.34,9999,-9999
07/12/2024 07:05,CENTRAL EAST - VC,23330,2144.98,2895,-9999
07/12/2024 07:05,DYSINGER EAST,23326,1118.9,3200,-9999
07/12/2024 07:05,MOSES SOUTH,23319,687.81,3000,-1600
07/12/2024 07:05,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:05,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:05,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:05,SCH - NE - NY,23318,-1308.72,1400,-1600
07/12/2024 07:05,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:05,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:05,SCH - OH - NY,23317,1359.95,2000,-1600
07/12/2024 07:05,SCH - PJ - NY,23316,1675.36,2000,-1000
07/12/2024 07:05,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:05,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:05,SPR/DUN-SOUTH,23320,2418.64,4350,-9999
07/12/2024 07:05,TOTAL EAST,23314,4504.64,7550,-9999
07/12/2024 07:05,UPNY CONED,23315,4021.49,6365,-9999
07/12/2024 07:05,WEST CENTRAL,23312,587.56,9999,-9999
07/12/2024 07:10,CENTRAL EAST - VC,23330,2215.25,2895,-9999
07/12/2024 07:10,DYSINGER EAST,23326,1188.87,3200,-9999
07/12/2024 07:10,MOSES SOUTH,23319,694.5,3000,-1600
07/12/2024 07:10,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:10,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:10,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:10,SCH - NE - NY,23318,-1308.76,1400,-1600
07/12/2024 07:10,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:10,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:10,SCH - OH - NY,23317,1359.9,2000,-1600
07/12/2024 07:10,SCH - PJ - NY,23316,1677.68,2000,-1000
07/12/2024 07:10,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:10,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:10,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:10,SPR/DUN-SOUTH,23320,2437.72,4350,-9999
07/12/2024 07:10,TOTAL EAST,23314,4631.14,7550,-9999
07/12/2024 07:10,UPNY CONED,23315,4089.83,6365,-9999
07/12/2024 07:10,WEST CENTRAL,23312,649.75,9999,-9999
07/12/2024 07:15,CENTRAL EAST - VC,23330,2153.03,2895,-9999
07/12/2024 07:15,DYSINGER EAST,23326,1204.2,3200,-9999
07/12/2024 07:15,MOSES SOUTH,23319,733.66,3000,-1600
07/12/2024 07:15,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:15,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:15,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:15,SCH - NE - NY,23318,-1291.66,1400,-1600
07/12/2024 07:15,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:15,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:15,SCH - OH - NY,23317,1359.91,2000,-1600
07/12/2024 07:15,SCH - PJ - NY,23316,1677.32,2000,-1000
07/12/2024 07:15,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:15,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:15,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:15,SPR/DUN-SOUTH,23320,2377.93,4350,-9999
07/12/2024 07:15,TOTAL EAST,23314,4630.21,7550,-9999
07/12/2024 07:15,UPNY CONED,23315,4055.79,6365,-9999
07/12/2024 07:15,WEST CENTRAL,23312,663.23,9999,-9999
07/12/2024 07:20,CENTRAL EAST - VC,23330,2152.54,2895,-9999
07/12/2024 07:20,DYSINGER EAST,23326,1148.28,3200,-9999
07/12/2024 07:20,MOSES SOUTH,23319,725.09,3000,-1600
07/12/2024 07:20,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:20,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:20,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:20,SCH - NE - NY,23318,-1274.63,1400,-1600
07/12/2024 07:20,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:20,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:20,SCH - OH - NY,23317,1359.86,2000,-1600
07/12/2024 07:20,SCH - PJ - NY,23316,1677.73,2000,-1000
07/12/2024 07:20,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:20,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:20,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:20,SPR/DUN-SOUTH,23320,2411.6,4350,-9999
07/12/2024 07:20,TOTAL EAST,23314,4654.23,7550,-9999
07/12/2024 07:20,UPNY CONED,23315,4087.43,6365,-9999
07/12/2024 07:20,WEST CENTRAL,23312,607.33,9999,-9999
07/12/2024 07:25,CENTRAL EAST - VC,23330,2154.31,2895,-9999
07/12/2024 07:25,DYSINGER EAST,23326,1124.29,3200,-9999
07/12/2024 07:25,MOSES SOUTH,23319,791.51,3000,-1600
07/12/2024 07:25,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:25,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:25,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:25,SCH - NE - NY,23318,-1274.67,1400,-1600
07/12/2024 07:25,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:25,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:25,SCH - OH - NY,23317,1359.83,2000,-1600
07/12/2024 07:25,SCH - PJ - NY,23316,1673.93,2000,-1000
07/12/2024 07:25,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:25,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:25,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:25,SPR/DUN-SOUTH,23320,2413.33,4350,-9999
07/12/2024 07:25,TOTAL EAST,23314,4648.79,7550,-9999
07/12/2024 07:25,UPNY CONED,23315,4084.29,6365,-9999
07/12/2024 07:25,WEST CENTRAL,23312,570.77,9999,-9999
07/12/2024 07:30,CENTRAL EAST - VC,23330,2149.16,2895,-9999
07/12/2024 07:30,DYSINGER EAST,23326,1130.1,3200,-9999
07/12/2024 07:30,MOSES SOUTH,23319,815.55,3150,-1600
07/12/2024 07:30,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:30,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:30,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:30,SCH - NE - NY,23318,-1124.5,1400,-1600
07/12/2024 07:30,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:30,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:30,SCH - OH - NY,23317,1359.85,2000,-1600
07/12/2024 07:30,SCH - PJ - NY,23316,1634.36,2000,-1000
07/12/2024 07:30,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:30,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:30,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:30,SPR/DUN-SOUTH,23320,2505.62,4350,-9999
07/12/2024 07:30,TOTAL EAST,23314,4587.86,7550,-9999
07/12/2024 07:30,UPNY CONED,23315,4186.72,6365,-9999
07/12/2024 07:30,WEST CENTRAL,23312,579.62,9999,-9999
07/12/2024 07:35,CENTRAL EAST - VC,23330,2069.09,2895,-9999
07/12/2024 07:35,DYSINGER EAST,23326,1081.56,3200,-9999
07/12/2024 07:35,MOSES SOUTH,23319,784.6,3000,-1600
07/12/2024 07:35,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:35,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:35,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:35,SCH - NE - NY,23318,-975.27,1400,-1600
07/12/2024 07:35,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:35,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:35,SCH - OH - NY,23317,1359.82,2000,-1600
07/12/2024 07:35,SCH - PJ - NY,23316,1593.48,2000,-1000
07/12/2024 07:35,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:35,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:35,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:35,SPR/DUN-SOUTH,23320,2570.77,4350,-9999
07/12/2024 07:35,TOTAL EAST,23314,4511.89,7550,-9999
07/12/2024 07:35,UPNY CONED,23315,4256.39,6365,-9999
07/12/2024 07:35,WEST CENTRAL,23312,539.22,9999,-9999
07/12/2024 07:40,CENTRAL EAST - VC,23330,2056.1,2895,-9999
07/12/2024 07:40,DYSINGER EAST,23326,1067.26,3200,-9999
07/12/2024 07:40,MOSES SOUTH,23319,784.45,3000,-1600
07/12/2024 07:40,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:40,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:40,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:40,SCH - NE - NY,23318,-975.31,1400,-1600
07/12/2024 07:40,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:40,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:40,SCH - OH - NY,23317,1359.8,2000,-1600
07/12/2024 07:40,SCH - PJ - NY,23316,1595.66,2000,-1000
07/12/2024 07:40,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:40,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:40,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:40,SPR/DUN-SOUTH,23320,2559.27,4350,-9999
07/12/2024 07:40,TOTAL EAST,23314,4533.71,7550,-9999
07/12/2024 07:40,UPNY CONED,23315,4249.75,6365,-9999
07/12/2024 07:40,WEST CENTRAL,23312,523.31,9999,-9999
07/12/2024 07:45,CENTRAL EAST - VC,23330,2113.14,2895,-9999
07/12/2024 07:45,DYSINGER EAST,23326,1042.76,3200,-9999
07/12/2024 07:45,MOSES SOUTH,23319,767.96,3000,-1600
07/12/2024 07:45,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:45,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:45,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:45,SCH - NE - NY,23318,-1125.58,1400,-1600
07/12/2024 07:45,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:45,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:45,SCH - OH - NY,23317,1359.78,2000,-1600
07/12/2024 07:45,SCH - PJ - NY,23316,1634.35,2000,-1000
07/12/2024 07:45,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:45,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:45,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:45,SPR/DUN-SOUTH,23320,2520.09,4350,-9999
07/12/2024 07:45,TOTAL EAST,23314,4602.18,7550,-9999
07/12/2024 07:45,UPNY CONED,23315,4174.22,6365,-9999
07/12/2024 07:45,WEST CENTRAL,23312,498.12,9999,-9999
07/12/2024 07:50,CENTRAL EAST - VC,23330,2137.71,2895,-9999
07/12/2024 07:50,DYSINGER EAST,23326,1081.94,3200,-9999
07/12/2024 07:50,MOSES SOUTH,23319,776.21,3000,-1600
07/12/2024 07:50,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:50,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:50,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:50,SCH - NE - NY,23318,-1275.86,1400,-1600
07/12/2024 07:50,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:50,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:50,SCH - OH - NY,23317,1359.83,2000,-1600
07/12/2024 07:50,SCH - PJ - NY,23316,1677.76,2000,-1000
07/12/2024 07:50,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:50,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:50,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:50,SPR/DUN-SOUTH,23320,2468.78,4350,-9999
07/12/2024 07:50,TOTAL EAST,23314,4638.45,7550,-9999
07/12/2024 07:50,UPNY CONED,23315,4061.66,6365,-9999
07/12/2024 07:50,WEST CENTRAL,23312,545.54,9999,-9999
07/12/2024 07:55,CENTRAL EAST - VC,23330,2124.16,2895,-9999
07/12/2024 07:55,DYSINGER EAST,23326,1038.51,3200,-9999
07/12/2024 07:55,MOSES SOUTH,23319,763.29,3000,-1600
07/12/2024 07:55,SCH - HQ - NY,23324,293,950,-750
07/12/2024 07:55,SCH - HQ_CEDARS,325274,181,190,0
07/12/2024 07:55,SCH - HQ_IMPORT_EXPORT,325376,293,1310,-9999
07/12/2024 07:55,SCH - NE - NY,23318,-1275.92,1400,-1600
07/12/2024 07:55,SCH - NPX_1385,325277,50,200,-200
07/12/2024 07:55,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 07:55,SCH - OH - NY,23317,1359.79,2000,-1600
07/12/2024 07:55,SCH - PJ - NY,23316,1674.87,2000,-1000
07/12/2024 07:55,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 07:55,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 07:55,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 07:55,SPR/DUN-SOUTH,23320,2501.1,4350,-9999
07/12/2024 07:55,TOTAL EAST,23314,4611.78,7550,-9999
07/12/2024 07:55,UPNY CONED,23315,4060.21,6365,-9999
07/12/2024 07:55,WEST CENTRAL,23312,496.89,9999,-9999
07/12/2024 08:00,CENTRAL EAST - VC,23330,1984.96,2895,-9999
07/12/2024 08:00,DYSINGER EAST,23326,877.11,3200,-9999
07/12/2024 08:00,MOSES SOUTH,23319,728.39,3000,-1600
07/12/2024 08:00,SCH - HQ - NY,23324,291,950,-750
07/12/2024 08:00,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 08:00,SCH - HQ_IMPORT_EXPORT,325376,291,1310,-9999
07/12/2024 08:00,SCH - NE - NY,23318,-1260.71,1400,-1600
07/12/2024 08:00,SCH - NPX_1385,325277,32,200,-200
07/12/2024 08:00,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 08:00,SCH - OH - NY,23317,1308.75,2000,-1600
07/12/2024 08:00,SCH - PJ - NY,23316,1594.51,2000,-1000
