Time Stamp,Time Zone,Fuel Category,Gen MW
07/12/2024 11:40:00,EDT,Wind,110.0
07/12/2024 11:40:00,EDT,Hydro,3164.0
07/12/2024 11:45:00,EDT,Dual Fuel,6580.0
07/12/2024 11:45:00,EDT,Natural Gas,5223.0
07/12/2024 11:45:00,EDT,Nuclear,3243.0
07/12/2024 11:45:00,EDT,Other Fossil Fuels,25.0
07/12/2024 11:45:00,EDT,Other Renewables,517.0
07/12/2024 11:45:00,EDT,Wind,109.0
07/12/2024 11:45:00,EDT,Hydro,3152.0
07/12/2024 11:50:00,EDT,Dual Fuel,6665.0
07/12/2024 11:50:00,EDT,Natural Gas,5229.0
07/12/2024 11:50:00,EDT,Nuclear,3242.0
07/12/2024 11:50:00,EDT,Other Fossil Fuels,25.0
07/12/2024 11:50:00,EDT,Other Renewables,524.0
07/12/2024 11:50:00,EDT,Wind,108.0
07/12/2024 11:50:00,EDT,Hydro,3148.0
07/12/2024 11:55:00,EDT,Dual Fuel,6761.0
07/12/2024 11:55:00,EDT,Natural Gas,5269.0
07/12/2024 11:55:00,EDT,Nuclear,3242.0
07/12/2024 11:55:00,EDT,Other Fossil Fuels,25.0
07/12/2024 11:55:00,EDT,Other Renewables,515.0
07/12/2024 11:55:00,EDT,Wind,109.0
07/12/2024 11:55:00,EDT,Hydro,3151.0
07/12/2024 12:00:00,EDT,Dual Fuel,6864.0
07/12/2024 12:00:00,EDT,Natural Gas,5272.0
07/12/2024 12:00:00,EDT,Nuclear,3243.0
07/12/2024 12:00:00,EDT,Other Fossil Fuels,25.0
07/12/2024 12:00:00,EDT,Other Renewables,520.0
07/12/2024 12:00:00,EDT,Wind,109.0
07/12/2024 12:00:00,EDT,Hydro,3140.0
07/12/2024 12:05:00,EDT,Dual Fuel,7111.0
07/12/2024 12:05:00,EDT,Natural Gas,5277.0
07/12/2024 12:05:00,EDT,Nuclear,3241.0
07/12/2024 12:05:00,EDT,Other Fossil Fuels,25.0
07/12/2024 12:05:00,EDT,Other Renewables,531.0
07/12/2024 12:05:00,EDT,Wind,107.0
07/12/2024 12:05:00,EDT,Hydro,3143.0
07/12/2024 12:10:00,EDT,Dual Fuel,7214.0
07/12/2024 12:10:00,EDT,Natural Gas,5284.0
07/12/2024 12:10:00,EDT,Nuclear,3241.0
07/12/2024 12:10:00,EDT,Other Fossil Fuels,29.0
07/12/2024 12:10:00,EDT,Other Renewables,499.0
07/12/2024 12:10:00,EDT,Wind,107.0
07/12/2024 12:10:00,EDT,Hydro,3237.0
07/12/2024 12:15:00,EDT,Dual Fuel,7305.0
07/12/2024 12:15:00,EDT,Natural Gas,5291.0
07/12/2024 12:15:00,EDT,Nuclear,3242.0
07/12/2024 12:15:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:15:00,EDT,Other Renewables,503.0
07/12/2024 12:15:00,EDT,Wind,109.0
07/12/2024 12:15:00,EDT,Hydro,3229.0
07/12/2024 12:20:00,EDT,Dual Fuel,7462.0
07/12/2024 12:20:00,EDT,Natural Gas,5296.0
07/12/2024 12:20:00,EDT,Nuclear,3240.0
07/12/2024 12:20:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:20:00,EDT,Other Renewables,517.0
07/12/2024 12:20:00,EDT,Wind,110.0
07/12/2024 12:20:00,EDT,Hydro,3249.0
07/12/2024 12:25:00,EDT,Dual Fuel,7544.0
07/12/2024 12:25:00,EDT,Natural Gas,5286.0
07/12/2024 12:25:00,EDT,Nuclear,3241.0
07/12/2024 12:25:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:25:00,EDT,Other Renewables,502.0
07/12/2024 12:25:00,EDT,Wind,110.0
07/12/2024 12:25:00,EDT,Hydro,3266.0
07/12/2024 12:30:00,EDT,Dual Fuel,7600.0
07/12/2024 12:30:00,EDT,Natural Gas,5292.0
07/12/2024 12:30:00,EDT,Nuclear,3240.0
07/12/2024 12:30:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:30:00,EDT,Other Renewables,480.0
07/12/2024 12:30:00,EDT,Wind,111.0
07/12/2024 12:30:00,EDT,Hydro,3223.0
07/12/2024 12:35:00,EDT,Dual Fuel,7569.0
07/12/2024 12:35:00,EDT,Natural Gas,5302.0
07/12/2024 12:35:00,EDT,Nuclear,3240.0
07/12/2024 12:35:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:35:00,EDT,Other Renewables,488.0
07/12/2024 12:35:00,EDT,Wind,110.0
07/12/2024 12:35:00,EDT,Hydro,3224.0
07/12/2024 12:40:00,EDT,Dual Fuel,7578.0
07/12/2024 12:40:00,EDT,Natural Gas,5308.0
07/12/2024 12:40:00,EDT,Nuclear,3239.0
07/12/2024 12:40:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:40:00,EDT,Other Renewables,495.0
07/12/2024 12:40:00,EDT,Wind,108.0
07/12/2024 12:40:00,EDT,Hydro,3242.0
07/12/2024 12:45:00,EDT,Dual Fuel,7595.0
07/12/2024 12:45:00,EDT,Natural Gas,5311.0
07/12/2024 12:45:00,EDT,Nuclear,3240.0
07/12/2024 12:45:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:45:00,EDT,Other Renewables,491.0
07/12/2024 12:45:00,EDT,Wind,110.0
07/12/2024 12:45:00,EDT,Hydro,3259.0
07/12/2024 12:50:00,EDT,Dual Fuel,7675.0
07/12/2024 12:50:00,EDT,Natural Gas,5329.0
07/12/2024 12:50:00,EDT,Nuclear,3239.0
07/12/2024 12:50:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:50:00,EDT,Other Renewables,463.0
07/12/2024 12:50:00,EDT,Wind,113.0
07/12/2024 12:50:00,EDT,Hydro,3305.0
07/12/2024 12:55:00,EDT,Dual Fuel,7763.0
07/12/2024 12:55:00,EDT,Natural Gas,5331.0
07/12/2024 12:55:00,EDT,Nuclear,3240.0
07/12/2024 12:55:00,EDT,Other Fossil Fuels,30.0
07/12/2024 12:55:00,EDT,Other Renewables,455.0
07/12/2024 12:55:00,EDT,Wind,112.0
07/12/2024 12:55:00,EDT,Hydro,3358.0
07/12/2024 13:00:00,EDT,Dual Fuel,7856.0
07/12/2024 13:00:00,EDT,Natural Gas,5473.0
07/12/2024 13:00:00,EDT,Nuclear,3241.0
07/12/2024 13:00:00,EDT,Other Fossil Fuels,30.0
07/12/2024 13:00:00,EDT,Other Renewables,467.0
07/12/2024 13:00:00,EDT,Wind,111.0
07/12/2024 13:00:00,EDT,Hydro,3316.0
07/12/2024 13:05:00,EDT,Dual Fuel,7995.0
07/12/2024 13:05:00,EDT,Natural Gas,5577.0
07/12/2024 13:05:00,EDT,Nuclear,3240.0
07/12/2024 13:05:00,EDT,Other Fossil Fuels,30.0
07/12/2024 13:05:00,EDT,Other Renewables,485.0
07/12/2024 13:05:00,EDT,Wind,111.0
07/12/2024 13:05:00,EDT,Hydro,3288.0
07/12/2024 13:10:00,EDT,Dual Fuel,8113.0
07/12/2024 13:10:00,EDT,Natural Gas,5584.0
07/12/2024 13:10:00,EDT,Nuclear,3238.0
07/12/2024 13:10:00,EDT,Other Fossil Fuels,30.0
07/12/2024 13:10:00,EDT,Other Renewables,502.0
07/12/2024 13:10:00,EDT,Wind,110.0
07/12/2024 13:10:00,EDT,Hydro,3366.0
07/12/2024 13:15:00,EDT,Dual Fuel,8222.0
07/12/2024 13:15:00,EDT,Natural Gas,5583.0
07/12/2024 13:15:00,EDT,Nuclear,3240.0
07/12/2024 13:15:00,EDT,Other Fossil Fuels,30.0
07/12/2024 13:15:00,EDT,Other Renewables,501.0
07/12/2024 13:15:00,EDT,Wind,110.0
07/12/2024 13:15:00,EDT,Hydro,3327.0
07/12/2024 13:20:00,EDT,Dual Fuel,8307.0
07/12/2024 13:20:00,EDT,Natural Gas,5586.0
07/12/2024 13:20:00,EDT,Nuclear,3240.0
07/12/2024 13:20:00,EDT,Other Fossil Fuels,30.0
07/12/2024 13:20:00,EDT,Other Renewables,472.0
07/12/2024 13:20:00,EDT,Wind,112.0
07/12/2024 13:20:00,EDT,Hydro,3290.0
07/12/2024 13:25:00,EDT,Dual Fuel,8360.0
07/12/2024 13:25:00,EDT,Natural Gas,5594.0
07/12/2024 13:25:00,EDT,Nuclear,3240.0
07/12/2024 13:25:00,EDT,Other Fossil Fuels,30.0
07/12/2024 13:25:00,EDT,Other Renewables,475.0
07/12/2024 13:25:00,EDT,Wind,114.0
07/12/2024 13:25:00,EDT,Hydro,3287.0
07/12/2024 13:30:00,EDT,Dual Fuel,8371.0
07/12/2024 13:30:00,EDT,Natural Gas,5594.0
07/12/2024 13:30:00,EDT,Nuclear,3240.0
07/12/2024 13:30:00,EDT,Other Fossil Fuels,37.0
07/12/2024 13:30:00,EDT,Other Renewables,505.0
07/12/2024 13:30:00,EDT,Wind,118.0
07/12/2024 13:30:00,EDT,Hydro,3270.0
07/12/2024 13:35:00,EDT,Dual Fuel,8372.0
07/12/2024 13:35:00,EDT,Natural Gas,5594.0
07/12/2024 13:35:00,EDT,Nuclear,3239.0
07/12/2024 13:35:00,EDT,Other Fossil Fuels,75.0
07/12/2024 13:35:00,EDT,Other Renewables,526.0
07/12/2024 13:35:00,EDT,Wind,122.0
07/12/2024 13:35:00,EDT,Hydro,3273.0
07/12/2024 13:40:00,EDT,Dual Fuel,8374.0
07/12/2024 13:40:00,EDT,Natural Gas,5597.0
07/12/2024 13:40:00,EDT,Nuclear,3241.0
07/12/2024 13:40:00,EDT,Other Fossil Fuels,77.0
07/12/2024 13:40:00,EDT,Other Renewables,538.0
07/12/2024 13:40:00,EDT,Wind,124.0
07/12/2024 13:40:00,EDT,Hydro,3280.0
07/12/2024 13:45:00,EDT,Dual Fuel,8379.0
07/12/2024 13:45:00,EDT,Natural Gas,5598.0
07/12/2024 13:45:00,EDT,Nuclear,3240.0
07/12/2024 13:45:00,EDT,Other Fossil Fuels,77.0
07/12/2024 13:45:00,EDT,Other Renewables,545.0
07/12/2024 13:45:00,EDT,Wind,123.0
07/12/2024 13:45:00,EDT,Hydro,3300.0
07/12/2024 13:50:00,EDT,Dual Fuel,8435.0
07/12/2024 13:50:00,EDT,Natural Gas,5601.0
07/12/2024 13:50:00,EDT,Nuclear,3239.0
07/12/2024 13:50:00,EDT,Other Fossil Fuels,78.0
07/12/2024 13:50:00,EDT,Other Renewables,514.0
07/12/2024 13:50:00,EDT,Wind,122.0
07/12/2024 13:50:00,EDT,Hydro,3297.0
07/12/2024 13:55:00,EDT,Dual Fuel,8456.0
07/12/2024 13:55:00,EDT,Natural Gas,5603.0
07/12/2024 13:55:00,EDT,Nuclear,3240.0
07/12/2024 13:55:00,EDT,Other Fossil Fuels,77.0
07/12/2024 13:55:00,EDT,Other Renewables,521.0
07/12/2024 13:55:00,EDT,Wind,121.0
07/12/2024 13:55:00,EDT,Hydro,3357.0
07/12/2024 14:00:00,EDT,Dual Fuel,8486.0
07/12/2024 14:00:00,EDT,Natural Gas,5628.0
07/12/2024 14:00:00,EDT,Nuclear,3239.0
07/12/2024 14:00:00,EDT,Other Fossil Fuels,77.0
07/12/2024 14:00:00,EDT,Other Renewables,537.0
07/12/2024 14:00:00,EDT,Wind,119.0
07/12/2024 14:00:00,EDT,Hydro,3381.0
07/12/2024 14:05:00,EDT,Dual Fuel,8563.0
07/12/2024 14:05:00,EDT,Natural Gas,5672.0
07/12/2024 14:05:00,EDT,Nuclear,3240.0
07/12/2024 14:05:00,EDT,Other Fossil Fuels,77.0
07/12/2024 14:05:00,EDT,Other Renewables,552.0
07/12/2024 14:05:00,EDT,Wind,118.0
07/12/2024 14:05:00,EDT,Hydro,3449.0
07/12/2024 14:10:00,EDT,Dual Fuel,8606.0
07/12/2024 14:10:00,EDT,Natural Gas,5670.0
07/12/2024 14:10:00,EDT,Nuclear,3242.0
07/12/2024 14:10:00,EDT,Other Fossil Fuels,77.0
07/12/2024 14:10:00,EDT,Other Renewables,540.0
07/12/2024 14:10:00,EDT,Wind,118.0
07/12/2024 14:10:00,EDT,Hydro,3436.0
07/12/2024 14:15:00,EDT,Dual Fuel,8663.0
07/12/2024 14:15:00,EDT,Natural Gas,5664.0
07/12/2024 14:15:00,EDT,Nuclear,3240.0
07/12/2024 14:15:00,EDT,Other Fossil Fuels,78.0
07/12/2024 14:15:00,EDT,Other Renewables,528.0
07/12/2024 14:15:00,EDT,Wind,120.0
07/12/2024 14:15:00,EDT,Hydro,3463.0
07/12/2024 14:20:00,EDT,Dual Fuel,8747.0
07/12/2024 14:20:00,EDT,Natural Gas,5670.0
07/12/2024 14:20:00,EDT,Nuclear,3239.0
07/12/2024 14:20:00,EDT,Other Fossil Fuels,78.0
07/12/2024 14:20:00,EDT,Other Renewables,532.0
07/12/2024 14:20:00,EDT,Wind,120.0
07/12/2024 14:20:00,EDT,Hydro,3537.0
07/12/2024 14:25:00,EDT,Dual Fuel,8797.0
07/12/2024 14:25:00,EDT,Natural Gas,5713.0
07/12/2024 14:25:00,EDT,Nuclear,3240.0
07/12/2024 14:25:00,EDT,Other Fossil Fuels,77.0
07/12/2024 14:25:00,EDT,Other Renewables,510.0
07/12/2024 14:25:00,EDT,Wind,121.0
07/12/2024 14:25:00,EDT,Hydro,3521.0
07/12/2024 14:30:00,EDT,Dual Fuel,8829.0
07/12/2024 14:30:00,EDT,Natural Gas,5768.0
07/12/2024 14:30:00,EDT,Nuclear,3240.0
07/12/2024 14:30:00,EDT,Other Fossil Fuels,77.0
07/12/2024 14:30:00,EDT,Other Renewables,503.0
07/12/2024 14:30:00,EDT,Wind,122.0
07/12/2024 14:30:00,EDT,Hydro,3544.0
07/12/2024 14:35:00,EDT,Dual Fuel,8838.0
07/12/2024 14:35:00,EDT,Natural Gas,5819.0
07/12/2024 14:35:00,EDT,Nuclear,3238.0
07/12/2024 14:35:00,EDT,Other Fossil Fuels,78.0
07/12/2024 14:35:00,EDT,Other Renewables,488.0
07/12/2024 14:35:00,EDT,Wind,122.0
07/12/2024 14:35:00,EDT,Hydro,3550.0
07/12/2024 14:40:00,EDT,Dual Fuel,8835.0
07/12/2024 14:40:00,EDT,Natural Gas,5855.0
07/12/2024 14:40:00,EDT,Nuclear,3239.0
07/12/2024 14:40:00,EDT,Other Fossil Fuels,79.0
07/12/2024 14:40:00,EDT,Other Renewables,483.0
07/12/2024 14:40:00,EDT,Wind,121.0
07/12/2024 14:40:00,EDT,Hydro,3553.0
07/12/2024 14:45:00,EDT,Dual Fuel,8847.0
07/12/2024 14:45:00,EDT,Natural Gas,5870.0
07/12/2024 14:45:00,EDT,Nuclear,3241.0
07/12/2024 14:45:00,EDT,Other Fossil Fuels,81.0
07/12/2024 14:45:00,EDT,Other Renewables,504.0
07/12/2024 14:45:00,EDT,Wind,121.0
07/12/2024 14:45:00,EDT,Hydro,3527.0
07/12/2024 14:50:00,EDT,Dual Fuel,8838.0
07/12/2024 14:50:00,EDT,Natural Gas,5869.0
07/12/2024 14:50:00,EDT,Nuclear,3241.0
07/12/2024 14:50:00,EDT,Other Fossil Fuels,77.0
07/12/2024 14:50:00,EDT,Other Renewables,494.0
07/12/2024 14:50:00,EDT,Wind,118.0
07/12/2024 14:50:00,EDT,Hydro,3485.0
07/12/2024 14:55:00,EDT,Dual Fuel,8844.0
07/12/2024 14:55:00,EDT,Natural Gas,5837.0
07/12/2024 14:55:00,EDT,Nuclear,3241.0
07/12/2024 14:55:00,EDT,Other Fossil Fuels,77.0
07/12/2024 14:55:00,EDT,Other Renewables,500.0
07/12/2024 14:55:00,EDT,Wind,119.0
07/12/2024 14:55:00,EDT,Hydro,3439.0
07/12/2024 15:00:00,EDT,Dual Fuel,8839.0
07/12/2024 15:00:00,EDT,Natural Gas,5891.0
07/12/2024 15:00:00,EDT,Nuclear,3240.0
07/12/2024 15:00:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:00:00,EDT,Other Renewables,478.0
07/12/2024 15:00:00,EDT,Wind,120.0
07/12/2024 15:00:00,EDT,Hydro,3426.0
07/12/2024 15:05:00,EDT,Dual Fuel,8843.0
07/12/2024 15:05:00,EDT,Natural Gas,5913.0
07/12/2024 15:05:00,EDT,Nuclear,3240.0
07/12/2024 15:05:00,EDT,Other Fossil Fuels,77.0
07/12/2024 15:05:00,EDT,Other Renewables,467.0
07/12/2024 15:05:00,EDT,Wind,118.0
07/12/2024 15:05:00,EDT,Hydro,3372.0
07/12/2024 15:10:00,EDT,Dual Fuel,8858.0
07/12/2024 15:10:00,EDT,Natural Gas,5906.0
07/12/2024 15:10:00,EDT,Nuclear,3240.0
07/12/2024 15:10:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:10:00,EDT,Other Renewables,469.0
07/12/2024 15:10:00,EDT,Wind,117.0
07/12/2024 15:10:00,EDT,Hydro,3457.0
07/12/2024 15:15:00,EDT,Dual Fuel,8868.0
07/12/2024 15:15:00,EDT,Natural Gas,5896.0
07/12/2024 15:15:00,EDT,Nuclear,3241.0
07/12/2024 15:15:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:15:00,EDT,Other Renewables,480.0
07/12/2024 15:15:00,EDT,Wind,116.0
07/12/2024 15:15:00,EDT,Hydro,3498.0
07/12/2024 15:20:00,EDT,Dual Fuel,8867.0
07/12/2024 15:20:00,EDT,Natural Gas,5873.0
07/12/2024 15:20:00,EDT,Nuclear,3241.0
07/12/2024 15:20:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:20:00,EDT,Other Renewables,483.0
07/12/2024 15:20:00,EDT,Wind,114.0
07/12/2024 15:20:00,EDT,Hydro,3423.0
07/12/2024 15:25:00,EDT,Dual Fuel,8859.0
07/12/2024 15:25:00,EDT,Natural Gas,5863.0
07/12/2024 15:25:00,EDT,Nuclear,3241.0
07/12/2024 15:25:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:25:00,EDT,Other Renewables,462.0
07/12/2024 15:25:00,EDT,Wind,113.0
07/12/2024 15:25:00,EDT,Hydro,3400.0
07/12/2024 15:30:00,EDT,Dual Fuel,8873.0
07/12/2024 15:30:00,EDT,Natural Gas,5878.0
07/12/2024 15:30:00,EDT,Nuclear,3241.0
07/12/2024 15:30:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:30:00,EDT,Other Renewables,440.0
07/12/2024 15:30:00,EDT,Wind,113.0
07/12/2024 15:30:00,EDT,Hydro,3432.0
07/12/2024 15:35:00,EDT,Dual Fuel,8896.0
07/12/2024 15:35:00,EDT,Natural Gas,5923.0
07/12/2024 15:35:00,EDT,Nuclear,3241.0
07/12/2024 15:35:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:35:00,EDT,Other Renewables,424.0
07/12/2024 15:35:00,EDT,Wind,113.0
07/12/2024 15:35:00,EDT,Hydro,3565.0
07/12/2024 15:40:00,EDT,Dual Fuel,8923.0
07/12/2024 15:40:00,EDT,Natural Gas,5965.0
07/12/2024 15:40:00,EDT,Nuclear,3239.0
07/12/2024 15:40:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:40:00,EDT,Other Renewables,413.0
07/12/2024 15:40:00,EDT,Wind,113.0
07/12/2024 15:40:00,EDT,Hydro,3645.0
07/12/2024 15:45:00,EDT,Dual Fuel,8931.0
07/12/2024 15:45:00,EDT,Natural Gas,6017.0
07/12/2024 15:45:00,EDT,Nuclear,3239.0
07/12/2024 15:45:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:45:00,EDT,Other Renewables,404.0
07/12/2024 15:45:00,EDT,Wind,112.0
07/12/2024 15:45:00,EDT,Hydro,3654.0
07/12/2024 15:50:00,EDT,Dual Fuel,8934.0
07/12/2024 15:50:00,EDT,Natural Gas,6078.0
07/12/2024 15:50:00,EDT,Nuclear,3242.0
07/12/2024 15:50:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:50:00,EDT,Other Renewables,399.0
07/12/2024 15:50:00,EDT,Wind,113.0
07/12/2024 15:50:00,EDT,Hydro,3668.0
07/12/2024 15:55:00,EDT,Dual Fuel,8933.0
07/12/2024 15:55:00,EDT,Natural Gas,6110.0
07/12/2024 15:55:00,EDT,Nuclear,3240.0
07/12/2024 15:55:00,EDT,Other Fossil Fuels,78.0
07/12/2024 15:55:00,EDT,Other Renewables,396.0
07/12/2024 15:55:00,EDT,Wind,112.0
07/12/2024 15:55:00,EDT,Hydro,3646.0
07/12/2024 16:00:00,EDT,Dual Fuel,8907.0
07/12/2024 16:00:00,EDT,Natural Gas,6111.0
07/12/2024 16:00:00,EDT,Nuclear,3241.0
07/12/2024 16:00:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:00:00,EDT,Other Renewables,386.0
07/12/2024 16:00:00,EDT,Wind,113.0
07/12/2024 16:00:00,EDT,Hydro,3687.0
07/12/2024 16:05:00,EDT,Dual Fuel,8867.0
07/12/2024 16:05:00,EDT,Natural Gas,6068.0
07/12/2024 16:05:00,EDT,Nuclear,3242.0
07/12/2024 16:05:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:05:00,EDT,Other Renewables,381.0
07/12/2024 16:05:00,EDT,Wind,113.0
07/12/2024 16:05:00,EDT,Hydro,3684.0
07/12/2024 16:10:00,EDT,Dual Fuel,8859.0
07/12/2024 16:10:00,EDT,Natural Gas,6012.0
07/12/2024 16:10:00,EDT,Nuclear,3240.0
07/12/2024 16:10:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:10:00,EDT,Other Renewables,398.0
07/12/2024 16:10:00,EDT,Wind,113.0
07/12/2024 16:10:00,EDT,Hydro,3649.0
07/12/2024 16:15:00,EDT,Dual Fuel,8858.0
07/12/2024 16:15:00,EDT,Natural Gas,5977.0
07/12/2024 16:15:00,EDT,Nuclear,3240.0
07/12/2024 16:15:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:15:00,EDT,Other Renewables,414.0
07/12/2024 16:15:00,EDT,Wind,111.0
07/12/2024 16:15:00,EDT,Hydro,3682.0
07/12/2024 16:20:00,EDT,Dual Fuel,8861.0
07/12/2024 16:20:00,EDT,Natural Gas,5970.0
07/12/2024 16:20:00,EDT,Nuclear,3243.0
07/12/2024 16:20:00,EDT,Other Fossil Fuels,77.0
07/12/2024 16:20:00,EDT,Other Renewables,425.0
07/12/2024 16:20:00,EDT,Wind,112.0
07/12/2024 16:20:00,EDT,Hydro,3634.0
07/12/2024 16:25:00,EDT,Dual Fuel,8867.0
07/12/2024 16:25:00,EDT,Natural Gas,5985.0
07/12/2024 16:25:00,EDT,Nuclear,3240.0
07/12/2024 16:25:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:25:00,EDT,Other Renewables,438.0
07/12/2024 16:25:00,EDT,Wind,111.0
07/12/2024 16:25:00,EDT,Hydro,3667.0
07/12/2024 16:30:00,EDT,Dual Fuel,8873.0
07/12/2024 16:30:00,EDT,Natural Gas,5988.0
07/12/2024 16:30:00,EDT,Nuclear,3242.0
07/12/2024 16:30:00,EDT,Other Fossil Fuels,77.0
07/12/2024 16:30:00,EDT,Other Renewables,436.0
07/12/2024 16:30:00,EDT,Wind,111.0
07/12/2024 16:30:00,EDT,Hydro,3698.0
07/12/2024 16:35:00,EDT,Dual Fuel,8891.0
07/12/2024 16:35:00,EDT,Natural Gas,6030.0
07/12/2024 16:35:00,EDT,Nuclear,3244.0
07/12/2024 16:35:00,EDT,Other Fossil Fuels,77.0
07/12/2024 16:35:00,EDT,Other Renewables,436.0
07/12/2024 16:35:00,EDT,Wind,110.0
07/12/2024 16:35:00,EDT,Hydro,3787.0
07/12/2024 16:40:00,EDT,Dual Fuel,8924.0
07/12/2024 16:40:00,EDT,Natural Gas,6081.0
07/12/2024 16:40:00,EDT,Nuclear,3242.0
07/12/2024 16:40:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:40:00,EDT,Other Renewables,443.0
07/12/2024 16:40:00,EDT,Wind,108.0
07/12/2024 16:40:00,EDT,Hydro,3919.0
07/12/2024 16:45:00,EDT,Dual Fuel,8946.0
07/12/2024 16:45:00,EDT,Natural Gas,6111.0
07/12/2024 16:45:00,EDT,Nuclear,3244.0
07/12/2024 16:45:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:45:00,EDT,Other Renewables,428.0
07/12/2024 16:45:00,EDT,Wind,110.0
07/12/2024 16:45:00,EDT,Hydro,3930.0
07/12/2024 16:50:00,EDT,Dual Fuel,8957.0
07/12/2024 16:50:00,EDT,Natural Gas,6157.0
07/12/2024 16:50:00,EDT,Nuclear,3243.0
07/12/2024 16:50:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:50:00,EDT,Other Renewables,451.0
07/12/2024 16:50:00,EDT,Wind,110.0
07/12/2024 16:50:00,EDT,Hydro,3972.0
07/12/2024 16:55:00,EDT,Dual Fuel,8958.0
07/12/2024 16:55:00,EDT,Natural Gas,6199.0
07/12/2024 16:55:00,EDT,Nuclear,3242.0
07/12/2024 16:55:00,EDT,Other Fossil Fuels,78.0
07/12/2024 16:55:00,EDT,Other Renewables,439.0
07/12/2024 16:55:00,EDT,Wind,110.0
07/12/2024 16:55:00,EDT,Hydro,3984.0
07/12/2024 17:00:00,EDT,Dual Fuel,9039.0
07/12/2024 17:00:00,EDT,Natural Gas,6223.0
07/12/2024 17:00:00,EDT,Nuclear,3243.0
07/12/2024 17:00:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:00:00,EDT,Other Renewables,400.0
07/12/2024 17:00:00,EDT,Wind,109.0
07/12/2024 17:00:00,EDT,Hydro,3980.0
07/12/2024 17:05:00,EDT,Dual Fuel,9094.0
07/12/2024 17:05:00,EDT,Natural Gas,6241.0
07/12/2024 17:05:00,EDT,Nuclear,3242.0
07/12/2024 17:05:00,EDT,Other Fossil Fuels,77.0
07/12/2024 17:05:00,EDT,Other Renewables,421.0
07/12/2024 17:05:00,EDT,Wind,110.0
07/12/2024 17:05:00,EDT,Hydro,3929.0
07/12/2024 17:10:00,EDT,Dual Fuel,9121.0
07/12/2024 17:10:00,EDT,Natural Gas,6261.0
07/12/2024 17:10:00,EDT,Nuclear,3243.0
07/12/2024 17:10:00,EDT,Other Fossil Fuels,77.0
07/12/2024 17:10:00,EDT,Other Renewables,401.0
07/12/2024 17:10:00,EDT,Wind,112.0
07/12/2024 17:10:00,EDT,Hydro,3959.0
07/12/2024 17:15:00,EDT,Dual Fuel,9137.0
07/12/2024 17:15:00,EDT,Natural Gas,6265.0
07/12/2024 17:15:00,EDT,Nuclear,3244.0
07/12/2024 17:15:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:15:00,EDT,Other Renewables,407.0
07/12/2024 17:15:00,EDT,Wind,112.0
07/12/2024 17:15:00,EDT,Hydro,3974.0
07/12/2024 17:20:00,EDT,Dual Fuel,9149.0
07/12/2024 17:20:00,EDT,Natural Gas,6266.0
07/12/2024 17:20:00,EDT,Nuclear,3244.0
07/12/2024 17:20:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:20:00,EDT,Other Renewables,403.0
07/12/2024 17:20:00,EDT,Wind,109.0
07/12/2024 17:20:00,EDT,Hydro,4015.0
07/12/2024 17:25:00,EDT,Dual Fuel,9175.0
07/12/2024 17:25:00,EDT,Natural Gas,6265.0
07/12/2024 17:25:00,EDT,Nuclear,3244.0
07/12/2024 17:25:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:25:00,EDT,Other Renewables,397.0
07/12/2024 17:25:00,EDT,Wind,109.0
07/12/2024 17:25:00,EDT,Hydro,4077.0
07/12/2024 17:30:00,EDT,Dual Fuel,9181.0
07/12/2024 17:30:00,EDT,Natural Gas,6264.0
07/12/2024 17:30:00,EDT,Nuclear,3243.0
07/12/2024 17:30:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:30:00,EDT,Other Renewables,391.0
07/12/2024 17:30:00,EDT,Wind,109.0
