"Time Stamp","Time Zone","Name","PTID","Load"
"07/12/2024 06:25:00","EDT","NORTH",61755,622.7381
"07/12/2024 06:25:00","EDT","WEST",61752,1722.4752
"07/12/2024 06:30:00","EDT","CAPITL",61757,1502.115
"07/12/2024 06:30:00","EDT","CENTRL",61754,1769.3326
"07/12/2024 06:30:00","EDT","DUNWOD",61760,790.8802
"07/12/2024 06:30:00","EDT","GENESE",61753,1077.4941
"07/12/2024 06:30:00","EDT","HUD VL",61758,1142.2239
"07/12/2024 06:30:00","EDT","LONGIL",61762,2647.77
"07/12/2024 06:30:00","EDT","MHK VL",61756,845.0388
"07/12/2024 06:30:00","EDT","MILLWD",61759,316.9668
"07/12/2024 06:30:00","EDT","N.Y.C.",61761,6989.5283
"07/12/2024 06:30:00","EDT","NORTH",61755,623.8827
"07/12/2024 06:30:00","EDT","WEST",61752,1742.6204
"07/12/2024 06:35:00","EDT","CAPITL",61757,1511.5156
"07/12/2024 06:35:00","EDT","CENTRL",61754,1782.0111
"07/12/2024 06:35:00","EDT","DUNWOD",61760,777.7897
"07/12/2024 06:35:00","EDT","GENESE",61753,1086.0608
"07/12/2024 06:35:00","EDT","HUD VL",61758,1123.4675
"07/12/2024 06:35:00","EDT","LONGIL",61762,2660.2632
"07/12/2024 06:35:00","EDT","MHK VL",61756,851.1621
"07/12/2024 06:35:00","EDT","MILLWD",61759,336.1632
"07/12/2024 06:35:00","EDT","N.Y.C.",61761,7006.1465
"07/12/2024 06:35:00","EDT","NORTH",61755,647.9627
"07/12/2024 06:35:00","EDT","WEST",61752,1737.0343
"07/12/2024 06:40:00","EDT","CAPITL",61757,1509.4795
"07/12/2024 06:40:00","EDT","CENTRL",61754,1806.0437
"07/12/2024 06:40:00","EDT","DUNWOD",61760,761.7092
"07/12/2024 06:40:00","EDT","GENESE",61753,1087.9252
"07/12/2024 06:40:00","EDT","HUD VL",61758,1137.111
"07/12/2024 06:40:00","EDT","LONGIL",61762,2668.1914
"07/12/2024 06:40:00","EDT","MHK VL",61756,848.5516
"07/12/2024 06:40:00","EDT","MILLWD",61759,332.0074
"07/12/2024 06:40:00","EDT","N.Y.C.",61761,7095.8135
"07/12/2024 06:40:00","EDT","NORTH",61755,642.0643
"07/12/2024 06:40:00","EDT","WEST",61752,1751.7032
"07/12/2024 06:45:00","EDT","CAPITL",61757,1511.125
"07/12/2024 06:45:00","EDT","CENTRL",61754,1773.0863
"07/12/2024 06:45:00","EDT","DUNWOD",61760,784.2338
"07/12/2024 06:45:00","EDT","GENESE",61753,1096.467
"07/12/2024 06:45:00","EDT","HUD VL",61758,1141.938
"07/12/2024 06:45:00","EDT","LONGIL",61762,2669.748
"07/12/2024 06:45:00","EDT","MHK VL",61756,861.036
"07/12/2024 06:45:00","EDT","MILLWD",61759,340.6004
"07/12/2024 06:45:00","EDT","N.Y.C.",61761,7130.213
"07/12/2024 06:45:00","EDT","NORTH",61755,638.6912
"07/12/2024 06:45:00","EDT","WEST",61752,1743.5135
"07/12/2024 06:50:00","EDT","CAPITL",61757,1517.536
"07/12/2024 06:50:00","EDT","CENTRL",61754,1804.9781
"07/12/2024 06:50:00","EDT","DUNWOD",61760,804.4708
"07/12/2024 06:50:00","EDT","GENESE",61753,1092.6877
"07/12/2024 06:50:00","EDT","HUD VL",61758,1152.9858
"07/12/2024 06:50:00","EDT","LONGIL",61762,2682.9453
"07/12/2024 06:50:00","EDT","MHK VL",61756,871.9361
"07/12/2024 06:50:00","EDT","MILLWD",61759,338.6877
"07/12/2024 06:50:00","EDT","N.Y.C.",61761,7155.12
"07/12/2024 06:50:00","EDT","NORTH",61755,649.3738
"07/12/2024 06:50:00","EDT","WEST",61752,1778.4032
"07/12/2024 06:55:00","EDT","CAPITL",61757,1515.6006
"07/12/2024 06:55:00","EDT","CENTRL",61754,1822.3302
"07/12/2024 06:55:00","EDT","DUNWOD",61760,794.9034
"07/12/2024 06:55:00","EDT","GENESE",61753,1094.7114
"07/12/2024 06:55:00","EDT","HUD VL",61758,1165.5009
"07/12/2024 06:55:00","EDT","LONGIL",61762,2721.7434
"07/12/2024 06:55:00","EDT","MHK VL",61756,866.7744
"07/12/2024 06:55:00","EDT","MILLWD",61759,332.0092
"07/12/2024 06:55:00","EDT","N.Y.C.",61761,7173.2373
"07/12/2024 06:55:00","EDT","NORTH",61755,634.5917
"07/12/2024 06:55:00","EDT","WEST",61752,1767.3469
"07/12/2024 07:00:00","EDT","CAPITL",61757,1526.3453
"07/12/2024 07:00:00","EDT","CENTRL",61754,1805.7222
"07/12/2024 07:00:00","EDT","DUNWOD",61760,790.8636
"07/12/2024 07:00:00","EDT","GENESE",61753,1090.9951
"07/12/2024 07:00:00","EDT","HUD VL",61758,1164.8269
"07/12/2024 07:00:00","EDT","LONGIL",61762,2740.617
"07/12/2024 07:00:00","EDT","MHK VL",61756,887.2152
"07/12/2024 07:00:00","EDT","MILLWD",61759,332.9798
"07/12/2024 07:00:00","EDT","N.Y.C.",61761,7200.4634
"07/12/2024 07:00:00","EDT","NORTH",61755,644.9978
"07/12/2024 07:00:00","EDT","WEST",61752,1795.3274
"07/12/2024 07:05:00","EDT","CAPITL",61757,1519.8204
"07/12/2024 07:05:00","EDT","CENTRL",61754,1808.6395
"07/12/2024 07:05:00","EDT","DUNWOD",61760,773.9525
"07/12/2024 07:05:00","EDT","GENESE",61753,1105.5676
"07/12/2024 07:05:00","EDT","HUD VL",61758,1160.4675
"07/12/2024 07:05:00","EDT","LONGIL",61762,2758.9492
"07/12/2024 07:05:00","EDT","MHK VL",61756,898.0848
"07/12/2024 07:05:00","EDT","MILLWD",61759,357.6183
"07/12/2024 07:05:00","EDT","N.Y.C.",61761,7226.793
"07/12/2024 07:05:00","EDT","NORTH",61755,632.9287
"07/12/2024 07:05:00","EDT","WEST",61752,1785.2905
"07/12/2024 07:10:00","EDT","CAPITL",61757,1539.8168
"07/12/2024 07:10:00","EDT","CENTRL",61754,1828.6816
"07/12/2024 07:10:00","EDT","DUNWOD",61760,788.0644
"07/12/2024 07:10:00","EDT","GENESE",61753,1115.3269
"07/12/2024 07:10:00","EDT","HUD VL",61758,1179.2699
"07/12/2024 07:10:00","EDT","LONGIL",61762,2787.5112
"07/12/2024 07:10:00","EDT","MHK VL",61756,880.9905
"07/12/2024 07:10:00","EDT","MILLWD",61759,344.5067
"07/12/2024 07:10:00","EDT","N.Y.C.",61761,7329.8564
"07/12/2024 07:10:00","EDT","NORTH",61755,630.0172
"07/12/2024 07:10:00","EDT","WEST",61752,1797.3618
"07/12/2024 07:15:00","EDT","CAPITL",61757,1551.5554
"07/12/2024 07:15:00","EDT","CENTRL",61754,1838.7466
"07/12/2024 07:15:00","EDT","DUNWOD",61760,809.3758
"07/12/2024 07:15:00","EDT","GENESE",61753,1118.1927
"07/12/2024 07:15:00","EDT","HUD VL",61758,1183.5331
"07/12/2024 07:15:00","EDT","LONGIL",61762,2788.938
"07/12/2024 07:15:00","EDT","MHK VL",61756,880.6688
"07/12/2024 07:15:00","EDT","MILLWD",61759,339.9724
"07/12/2024 07:15:00","EDT","N.Y.C.",61761,7325.769
"07/12/2024 07:15:00","EDT","NORTH",61755,630.4229
"07/12/2024 07:15:00","EDT","WEST",61752,1800.5004
"07/12/2024 07:20:00","EDT","CAPITL",61757,1550.2476
"07/12/2024 07:20:00","EDT","CENTRL",61754,1850.2825
"07/12/2024 07:20:00","EDT","DUNWOD",61760,825.3327
"07/12/2024 07:20:00","EDT","GENESE",61753,1127.6721
"07/12/2024 07:20:00","EDT","HUD VL",61758,1204.6527
"07/12/2024 07:20:00","EDT","LONGIL",61762,2785.6616
"07/12/2024 07:20:00","EDT","MHK VL",61756,890.6955
"07/12/2024 07:20:00","EDT","MILLWD",61759,335.989
"07/12/2024 07:20:00","EDT","N.Y.C.",61761,7363.996
"07/12/2024 07:20:00","EDT","NORTH",61755,629.3705
"07/12/2024 07:20:00","EDT","WEST",61752,1826.637
"07/12/2024 07:25:00","EDT","CAPITL",61757,1558.4844
"07/12/2024 07:25:00","EDT","CENTRL",61754,1847.6384
"07/12/2024 07:25:00","EDT","DUNWOD",61760,815.215
"07/12/2024 07:25:00","EDT","GENESE",61753,1126.0298
"07/12/2024 07:25:00","EDT","HUD VL",61758,1212.0269
"07/12/2024 07:25:00","EDT","LONGIL",61762,2805.0132
"07/12/2024 07:25:00","EDT","MHK VL",61756,891.9571
"07/12/2024 07:25:00","EDT","MILLWD",61759,352.6968
"07/12/2024 07:25:00","EDT","N.Y.C.",61761,7378.9062
"07/12/2024 07:25:00","EDT","NORTH",61755,620.9423
"07/12/2024 07:25:00","EDT","WEST",61752,1844.6215
"07/12/2024 07:30:00","EDT","CAPITL",61757,1561.0101
"07/12/2024 07:30:00","EDT","CENTRL",61754,1791.2231
"07/12/2024 07:30:00","EDT","DUNWOD",61760,816.9066
"07/12/2024 07:30:00","EDT","GENESE",61753,1134.6847
"07/12/2024 07:30:00","EDT","HUD VL",61758,1208.1426
"07/12/2024 07:30:00","EDT","LONGIL",61762,2837.8584
"07/12/2024 07:30:00","EDT","MHK VL",61756,906.3919
"07/12/2024 07:30:00","EDT","MILLWD",61759,349.4535
"07/12/2024 07:30:00","EDT","N.Y.C.",61761,7454.1973
"07/12/2024 07:30:00","EDT","NORTH",61755,626.0676
"07/12/2024 07:30:00","EDT","WEST",61752,1835.8433
"07/12/2024 07:35:00","EDT","CAPITL",61757,1556.8584
"07/12/2024 07:35:00","EDT","CENTRL",61754,1807.253
"07/12/2024 07:35:00","EDT","DUNWOD",61760,814.6909
"07/12/2024 07:35:00","EDT","GENESE",61753,1135.1914
"07/12/2024 07:35:00","EDT","HUD VL",61758,1199.0242
"07/12/2024 07:35:00","EDT","LONGIL",61762,2844.057
"07/12/2024 07:35:00","EDT","MHK VL",61756,899.7801
"07/12/2024 07:35:00","EDT","MILLWD",61759,347.4069
"07/12/2024 07:35:00","EDT","N.Y.C.",61761,7459.959
"07/12/2024 07:35:00","EDT","NORTH",61755,628.1421
"07/12/2024 07:35:00","EDT","WEST",61752,1840.8215
"07/12/2024 07:40:00","EDT","CAPITL",61757,1552.4106
"07/12/2024 07:40:00","EDT","CENTRL",61754,1809.1906
"07/12/2024 07:40:00","EDT","DUNWOD",61760,809.3324
"07/12/2024 07:40:00","EDT","GENESE",61753,1122.6355
"07/12/2024 07:40:00","EDT","HUD VL",61758,1219.4921
"07/12/2024 07:40:00","EDT","LONGIL",61762,2823.9126
"07/12/2024 07:40:00","EDT","MHK VL",61756,896.7185
"07/12/2024 07:40:00","EDT","MILLWD",61759,356.9274
"07/12/2024 07:40:00","EDT","N.Y.C.",61761,7454.8145
"07/12/2024 07:40:00","EDT","NORTH",61755,645.1719
"07/12/2024 07:40:00","EDT","WEST",61752,1858.4731
"07/12/2024 07:45:00","EDT","CAPITL",61757,1569.9639
"07/12/2024 07:45:00","EDT","CENTRL",61754,1851.966
"07/12/2024 07:45:00","EDT","DUNWOD",61760,837.7909
"07/12/2024 07:45:00","EDT","GENESE",61753,1131.9407
"07/12/2024 07:45:00","EDT","HUD VL",61758,1221.6182
"07/12/2024 07:45:00","EDT","LONGIL",61762,2835.6804
"07/12/2024 07:45:00","EDT","MHK VL",61756,897.1104
"07/12/2024 07:45:00","EDT","MILLWD",61759,348.1707
"07/12/2024 07:45:00","EDT","N.Y.C.",61761,7476.506
"07/12/2024 07:45:00","EDT","NORTH",61755,639.031
"07/12/2024 07:45:00","EDT","WEST",61752,1860.2238
"07/12/2024 07:50:00","EDT","CAPITL",61757,1565.0886
"07/12/2024 07:50:00","EDT","CENTRL",61754,1837.2657
"07/12/2024 07:50:00","EDT","DUNWOD",61760,820.7112
"07/12/2024 07:50:00","EDT","GENESE",61753,1122.3295
"07/12/2024 07:50:00","EDT","HUD VL",61758,1233.9601
"07/12/2024 07:50:00","EDT","LONGIL",61762,2848.096
"07/12/2024 07:50:00","EDT","MHK VL",61756,890.9151
"07/12/2024 07:50:00","EDT","MILLWD",61759,374.6785
"07/12/2024 07:50:00","EDT","N.Y.C.",61761,7538.5547
"07/12/2024 07:50:00","EDT","NORTH",61755,652.8821
"07/12/2024 07:50:00","EDT","WEST",61752,1862.2203
"07/12/2024 07:55:00","EDT","CAPITL",61757,1568.7439
"07/12/2024 07:55:00","EDT","CENTRL",61754,1864.8212
"07/12/2024 07:55:00","EDT","DUNWOD",61760,863.2757
"07/12/2024 07:55:00","EDT","GENESE",61753,1123.9869
"07/12/2024 07:55:00","EDT","HUD VL",61758,1239.2898
"07/12/2024 07:55:00","EDT","LONGIL",61762,2843.796
"07/12/2024 07:55:00","EDT","MHK VL",61756,892.4163
"07/12/2024 07:55:00","EDT","MILLWD",61759,340.2777
"07/12/2024 07:55:00","EDT","N.Y.C.",61761,7492.8623
"07/12/2024 07:55:00","EDT","NORTH",61755,653.041
"07/12/2024 07:55:00","EDT","WEST",61752,1859.0947
"07/12/2024 08:00:00","EDT","CAPITL",61757,1556.3713
"07/12/2024 08:00:00","EDT","CENTRL",61754,1862.9664
"07/12/2024 08:00:00","EDT","DUNWOD",61760,847.7315
"07/12/2024 08:00:00","EDT","GENESE",61753,1128.5006
"07/12/2024 08:00:00","EDT","HUD VL",61758,1233.4528
"07/12/2024 08:00:00","EDT","LONGIL",61762,2845.0298
"07/12/2024 08:00:00","EDT","MHK VL",61756,903.5032
"07/12/2024 08:00:00","EDT","MILLWD",61759,350.0987
"07/12/2024 08:00:00","EDT","N.Y.C.",61761,7512.831
"07/12/2024 08:00:00","EDT","NORTH",61755,655.6133
"07/12/2024 08:00:00","EDT","WEST",61752,1886.1315
"07/12/2024 08:05:00","EDT","CAPITL",61757,1569.7139
"07/12/2024 08:05:00","EDT","CENTRL",61754,1854.9547
"07/12/2024 08:05:00","EDT","DUNWOD",61760,833.8392
"07/12/2024 08:05:00","EDT","GENESE",61753,1128.8613
"07/12/2024 08:05:00","EDT","HUD VL",61758,1186.2478
"07/12/2024 08:05:00","EDT","LONGIL",61762,2866.0134
"07/12/2024 08:05:00","EDT","MHK VL",61756,925.7277
"07/12/2024 08:05:00","EDT","MILLWD",61759,373.8126
"07/12/2024 08:05:00","EDT","N.Y.C.",61761,7545.8594
"07/12/2024 08:05:00","EDT","NORTH",61755,633.1461
"07/12/2024 08:05:00","EDT","WEST",61752,1899.9623
"07/12/2024 08:10:00","EDT","CAPITL",61757,1580.1925
"07/12/2024 08:10:00","EDT","CENTRL",61754,1863.1274
"07/12/2024 08:10:00","EDT","DUNWOD",61760,836.635
"07/12/2024 08:10:00","EDT","GENESE",61753,1130.7157
"07/12/2024 08:10:00","EDT","HUD VL",61758,1221.8132
"07/12/2024 08:10:00","EDT","LONGIL",61762,2904.1655
"07/12/2024 08:10:00","EDT","MHK VL",61756,925.0104
"07/12/2024 08:10:00","EDT","MILLWD",61759,377.9655
"07/12/2024 08:10:00","EDT","N.Y.C.",61761,7592.4424
"07/12/2024 08:10:00","EDT","NORTH",61755,634.6158
"07/12/2024 08:10:00","EDT","WEST",61752,1906.7329
"07/12/2024 08:15:00","EDT","CAPITL",61757,1570.1733
"07/12/2024 08:15:00","EDT","CENTRL",61754,1835.9425
"07/12/2024 08:15:00","EDT","DUNWOD",61760,852.5695
"07/12/2024 08:15:00","EDT","GENESE",61753,1122.231
"07/12/2024 08:15:00","EDT","HUD VL",61758,1254.0222
"07/12/2024 08:15:00","EDT","LONGIL",61762,2928.3794
"07/12/2024 08:15:00","EDT","MHK VL",61756,916.2717
"07/12/2024 08:15:00","EDT","MILLWD",61759,363.2495
"07/12/2024 08:15:00","EDT","N.Y.C.",61761,7585.159
"07/12/2024 08:15:00","EDT","NORTH",61755,636.285
"07/12/2024 08:15:00","EDT","WEST",61752,1910.7927
"07/12/2024 08:20:00","EDT","CAPITL",61757,1572.9222
"07/12/2024 08:20:00","EDT","CENTRL",61754,1846.4169
"07/12/2024 08:20:00","EDT","DUNWOD",61760,853.2958
"07/12/2024 08:20:00","EDT","GENESE",61753,1132.1693
"07/12/2024 08:20:00","EDT","HUD VL",61758,1244.2687
"07/12/2024 08:20:00","EDT","LONGIL",61762,2942.4417
"07/12/2024 08:20:00","EDT","MHK VL",61756,905.6713
"07/12/2024 08:20:00","EDT","MILLWD",61759,365.6317
"07/12/2024 08:20:00","EDT","N.Y.C.",61761,7604.455
"07/12/2024 08:20:00","EDT","NORTH",61755,649.0304
"07/12/2024 08:20:00","EDT","WEST",61752,1914.0598
"07/12/2024 08:25:00","EDT","CAPITL",61757,1574.4802
"07/12/2024 08:25:00","EDT","CENTRL",61754,1862.8258
"07/12/2024 08:25:00","EDT","DUNWOD",61760,863.7809
"07/12/2024 08:25:00","EDT","GENESE",61753,1131.3357
"07/12/2024 08:25:00","EDT","HUD VL",61758,1261.1464
"07/12/2024 08:25:00","EDT","LONGIL",61762,2945.7222
"07/12/2024 08:25:00","EDT","MHK VL",61756,909.1921
"07/12/2024 08:25:00","EDT","MILLWD",61759,368.2613
"07/12/2024 08:25:00","EDT","N.Y.C.",61761,7592.51
"07/12/2024 08:25:00","EDT","NORTH",61755,635.1853
"07/12/2024 08:25:00","EDT","WEST",61752,1936.315
"07/12/2024 08:30:00","EDT","CAPITL",61757,1590.4595
"07/12/2024 08:30:00","EDT","CENTRL",61754,1851.3168
"07/12/2024 08:30:00","EDT","DUNWOD",61760,832.8833
"07/12/2024 08:30:00","EDT","GENESE",61753,1132.7634
"07/12/2024 08:30:00","EDT","HUD VL",61758,1250.9727
"07/12/2024 08:30:00","EDT","LONGIL",61762,2963.5608
"07/12/2024 08:30:00","EDT","MHK VL",61756,922.3652
"07/12/2024 08:30:00","EDT","MILLWD",61759,383.734
"07/12/2024 08:30:00","EDT","N.Y.C.",61761,7666.3955
"07/12/2024 08:30:00","EDT","NORTH",61755,637.9351
"07/12/2024 08:30:00","EDT","WEST",61752,1929.6587
"07/12/2024 08:35:00","EDT","CAPITL",61757,1577.11
"07/12/2024 08:35:00","EDT","CENTRL",61754,1836.9728
"07/12/2024 08:35:00","EDT","DUNWOD",61760,862.2488
"07/12/2024 08:35:00","EDT","GENESE",61753,1137.5647
"07/12/2024 08:35:00","EDT","HUD VL",61758,1256.1294
"07/12/2024 08:35:00","EDT","LONGIL",61762,2970.7969
"07/12/2024 08:35:00","EDT","MHK VL",61756,933.6357
"07/12/2024 08:35:00","EDT","MILLWD",61759,370.7042
"07/12/2024 08:35:00","EDT","N.Y.C.",61761,7627.8887
"07/12/2024 08:35:00","EDT","NORTH",61755,640.9113
"07/12/2024 08:35:00","EDT","WEST",61752,1922.8534
"07/12/2024 08:40:00","EDT","CAPITL",61757,1585.6185
"07/12/2024 08:40:00","EDT","CENTRL",61754,1856.8867
"07/12/2024 08:40:00","EDT","DUNWOD",61760,850.576
"07/12/2024 08:40:00","EDT","GENESE",61753,1139.0066
"07/12/2024 08:40:00","EDT","HUD VL",61758,1260.4562
"07/12/2024 08:40:00","EDT","LONGIL",61762,2981.8696
"07/12/2024 08:40:00","EDT","MHK VL",61756,933.2321
"07/12/2024 08:40:00","EDT","MILLWD",61759,386.834
"07/12/2024 08:40:00","EDT","N.Y.C.",61761,7682.37
"07/12/2024 08:40:00","EDT","NORTH",61755,638.3842
"07/12/2024 08:40:00","EDT","WEST",61752,1931.931
"07/12/2024 08:45:00","EDT","CAPITL",61757,1594.154
"07/12/2024 08:45:00","EDT","CENTRL",61754,1848.6749
"07/12/2024 08:45:00","EDT","DUNWOD",61760,859.5158
"07/12/2024 08:45:00","EDT","GENESE",61753,1137.8118
"07/12/2024 08:45:00","EDT","HUD VL",61758,1246.1227
"07/12/2024 08:45:00","EDT","LONGIL",61762,2991.609
"07/12/2024 08:45:00","EDT","MHK VL",61756,927.3939
"07/12/2024 08:45:00","EDT","MILLWD",61759,391.0323
"07/12/2024 08:45:00","EDT","N.Y.C.",61761,7685.1846
"07/12/2024 08:45:00","EDT","NORTH",61755,642.246
"07/12/2024 08:45:00","EDT","WEST",61752,1952.5249
"07/12/2024 08:50:00","EDT","CAPITL",61757,1595.3975
"07/12/2024 08:50:00","EDT","CENTRL",61754,1846.7157
"07/12/2024 08:50:00","EDT","DUNWOD",61760,861.4462
"07/12/2024 08:50:00","EDT","GENESE",61753,1156.3857
"07/12/2024 08:50:00","EDT","HUD VL",61758,1258.8341
"07/12/2024 08:50:00","EDT","LONGIL",61762,2992.4714
"07/12/2024 08:50:00","EDT","MHK VL",61756,933.4643
"07/12/2024 08:50:00","EDT","MILLWD",61759,388.0905
"07/12/2024 08:50:00","EDT","N.Y.C.",61761,7696.7837
"07/12/2024 08:50:00","EDT","NORTH",61755,646.6196
"07/12/2024 08:50:00","EDT","WEST",61752,1952.6385
"07/12/2024 08:55:00","EDT","CAPITL",61757,1589.0375
"07/12/2024 08:55:00","EDT","CENTRL",61754,1839.9648
"07/12/2024 08:55:00","EDT","DUNWOD",61760,852.4603
"07/12/2024 08:55:00","EDT","GENESE",61753,1145.4836
"07/12/2024 08:55:00","EDT","HUD VL",61758,1279.3403
"07/12/2024 08:55:00","EDT","LONGIL",61762,2999.031
"07/12/2024 08:55:00","EDT","MHK VL",61756,941.7068
"07/12/2024 08:55:00","EDT","MILLWD",61759,372.0764
"07/12/2024 08:55:00","EDT","N.Y.C.",61761,7709.1133
"07/12/2024 08:55:00","EDT","NORTH",61755,642.7616
"07/12/2024 08:55:00","EDT","WEST",61752,1972.6587
"07/12/2024 09:00:00","EDT","CAPITL",61757,1597.2357
"07/12/2024 09:00:00","EDT","CENTRL",61754,1833.0773
"07/12/2024 09:00:00","EDT","DUNWOD",61760,865.3792
"07/12/2024 09:00:00","EDT","GENESE",61753,1150.5173
"07/12/2024 09:00:00","EDT","HUD VL",61758,1303.7653
"07/12/2024 09:00:00","EDT","LONGIL",61762,3001.5576
"07/12/2024 09:00:00","EDT","MHK VL",61756,925.1696
"07/12/2024 09:00:00","EDT","MILLWD",61759,366.8366
"07/12/2024 09:00:00","EDT","N.Y.C.",61761,7755.0933
"07/12/2024 09:00:00","EDT","NORTH",61755,639.8711
"07/12/2024 09:00:00","EDT","WEST",61752,1964.7637
"07/12/2024 09:05:00","EDT","CAPITL",61757,1594.1165
"07/12/2024 09:05:00","EDT","CENTRL",61754,1788.977
"07/12/2024 09:05:00","EDT","DUNWOD",61760,865.1107
"07/12/2024 09:05:00","EDT","GENESE",61753,1155.7568
"07/12/2024 09:05:00","EDT","HUD VL",61758,1305.6765
"07/12/2024 09:05:00","EDT","LONGIL",61762,3013.2576
"07/12/2024 09:05:00","EDT","MHK VL",61756,937.7247
"07/12/2024 09:05:00","EDT","MILLWD",61759,374.3968
"07/12/2024 09:05:00","EDT","N.Y.C.",61761,7766.477
"07/12/2024 09:05:00","EDT","NORTH",61755,636.3442
"07/12/2024 09:05:00","EDT","WEST",61752,1979.0446
"07/12/2024 09:10:00","EDT","CAPITL",61757,1600.5745
"07/12/2024 09:10:00","EDT","CENTRL",61754,1821.8462
"07/12/2024 09:10:00","EDT","DUNWOD",61760,855.3024
"07/12/2024 09:10:00","EDT","GENESE",61753,1140.3265
"07/12/2024 09:10:00","EDT","HUD VL",61758,1298.6669
"07/12/2024 09:10:00","EDT","LONGIL",61762,3022.7598
"07/12/2024 09:10:00","EDT","MHK VL",61756,919.3933
"07/12/2024 09:10:00","EDT","MILLWD",61759,389.9623
"07/12/2024 09:10:00","EDT","N.Y.C.",61761,7801.334
"07/12/2024 09:10:00","EDT","NORTH",61755,645.5055
"07/12/2024 09:10:00","EDT","WEST",61752,1972.955
"07/12/2024 09:15:00","EDT","CAPITL",61757,1594.723
"07/12/2024 09:15:00","EDT","CENTRL",61754,1832.727
"07/12/2024 09:15:00","EDT","DUNWOD",61760,865.1665
"07/12/2024 09:15:00","EDT","GENESE",61753,1140.5867
"07/12/2024 09:15:00","EDT","HUD VL",61758,1316.8258
"07/12/2024 09:15:00","EDT","LONGIL",61762,3027.3167
"07/12/2024 09:15:00","EDT","MHK VL",61756,925.9553
"07/12/2024 09:15:00","EDT","MILLWD",61759,378.8923
"07/12/2024 09:15:00","EDT","N.Y.C.",61761,7814.7666
"07/12/2024 09:15:00","EDT","NORTH",61755,640.0663
"07/12/2024 09:15:00","EDT","WEST",61752,1970.0029
"07/12/2024 09:20:00","EDT","CAPITL",61757,1587.3331
"07/12/2024 09:20:00","EDT","CENTRL",61754,1843.6321
"07/12/2024 09:20:00","EDT","DUNWOD",61760,861.5856
"07/12/2024 09:20:00","EDT","GENESE",61753,1146.3796
"07/12/2024 09:20:00","EDT","HUD VL",61758,1321.1664
"07/12/2024 09:20:00","EDT","LONGIL",61762,3049.456
"07/12/2024 09:20:00","EDT","MHK VL",61756,946.0336
"07/12/2024 09:20:00","EDT","MILLWD",61759,392.7192
"07/12/2024 09:20:00","EDT","N.Y.C.",61761,7845.1147
"07/12/2024 09:20:00","EDT","NORTH",61755,628.4857
"07/12/2024 09:20:00","EDT","WEST",61752,1989.3896
"07/12/2024 09:25:00","EDT","CAPITL",61757,1603.4852
"07/12/2024 09:25:00","EDT","CENTRL",61754,1798.3064
"07/12/2024 09:25:00","EDT","DUNWOD",61760,858.9327
"07/12/2024 09:25:00","EDT","GENESE",61753,1158.1106
"07/12/2024 09:25:00","EDT","HUD VL",61758,1319.554
"07/12/2024 09:25:00","EDT","LONGIL",61762,3074.6987
"07/12/2024 09:25:00","EDT","MHK VL",61756,947.1234
"07/12/2024 09:25:00","EDT","MILLWD",61759,398.404
"07/12/2024 09:25:00","EDT","N.Y.C.",61761,7870.675
"07/12/2024 09:25:00","EDT","NORTH",61755,636.7068
"07/12/2024 09:25:00","EDT","WEST",61752,1982.4237
"07/12/2024 09:30:00","EDT","CAPITL",61757,1592.5167
"07/12/2024 09:30:00","EDT","CENTRL",61754,1841.4137
"07/12/2024 09:30:00","EDT","DUNWOD",61760,866.9772
"07/12/2024 09:30:00","EDT","GENESE",61753,1154.5037
"07/12/2024 09:30:00","EDT","HUD VL",61758,1310.8127
"07/12/2024 09:30:00","EDT","LONGIL",61762,3081.4211
"07/12/2024 09:30:00","EDT","MHK VL",61756,931.3111
"07/12/2024 09:30:00","EDT","MILLWD",61759,405.2164
"07/12/2024 09:30:00","EDT","N.Y.C.",61761,7903.9497
"07/12/2024 09:30:00","EDT","NORTH",61755,646.5188
"07/12/2024 09:30:00","EDT","WEST",61752,2015.4303
"07/12/2024 09:35:00","EDT","CAPITL",61757,1595.056
"07/12/2024 09:35:00","EDT","CENTRL",61754,1860.8484
"07/12/2024 09:35:00","EDT","DUNWOD",61760,870.7523
"07/12/2024 09:35:00","EDT","GENESE",61753,1176.2869
"07/12/2024 09:35:00","EDT","HUD VL",61758,1327.1892
"07/12/2024 09:35:00","EDT","LONGIL",61762,3099.701
"07/12/2024 09:35:00","EDT","MHK VL",61756,946.2151
"07/12/2024 09:35:00","EDT","MILLWD",61759,412.3192
"07/12/2024 09:35:00","EDT","N.Y.C.",61761,7911.405
"07/12/2024 09:35:00","EDT","NORTH",61755,626.3573
"07/12/2024 09:35:00","EDT","WEST",61752,2001.1678
"07/12/2024 09:40:00","EDT","CAPITL",61757,1607.3645
"07/12/2024 09:40:00","EDT","CENTRL",61754,1860.8636
"07/12/2024 09:40:00","EDT","DUNWOD",61760,880.701
"07/12/2024 09:40:00","EDT","GENESE",61753,1165.331
"07/12/2024 09:40:00","EDT","HUD VL",61758,1352.6161
"07/12/2024 09:40:00","EDT","LONGIL",61762,3101.5498
"07/12/2024 09:40:00","EDT","MHK VL",61756,919.8997
"07/12/2024 09:40:00","EDT","MILLWD",61759,384.7126
"07/12/2024 09:40:00","EDT","N.Y.C.",61761,7928.755
"07/12/2024 09:40:00","EDT","NORTH",61755,641.3097
"07/12/2024 09:40:00","EDT","WEST",61752,1993.768
